id,year,time_id,stage_id,gameday_id,capa,tv_num,home_id,away_id,temperature,humidity_id,weather_id,y
14498,2012.0,1904.0,2.0,613.0,21292.0,3.0,18.0,38.0,15.8,68.0,2.0,5737.0
14499,2012.0,1904.0,2.0,613.0,12000.0,3.0,35.0,20.0,15.0,84.0,13.0,2241.0
14500,2012.0,1904.0,2.0,613.0,15135.0,3.0,12.0,19.0,19.4,70.0,13.0,1333.0
14501,2012.0,1903.0,2.0,613.0,18500.0,3.0,13.0,5.0,17.6,59.0,13.0,7309.0
14502,2012.0,1903.0,2.0,613.0,54224.0,3.0,29.0,40.0,17.1,64.0,2.0,3187.0
14503,2012.0,1903.0,2.0,613.0,15454.0,3.0,34.0,24.0,18.0,56.0,13.0,2639.0
14504,2012.0,1903.0,2.0,613.0,20396.0,3.0,30.0,1.0,19.9,68.0,13.0,7111.0
14505,2012.0,1904.0,2.0,613.0,25250.0,3.0,3.0,27.0,22.3,76.0,13.0,2344.0
14506,2012.0,1903.0,2.0,613.0,20000.0,3.0,16.0,42.0,23.5,68.0,2.0,5916.0
14507,2012.0,1904.0,2.0,613.0,15576.0,3.0,28.0,22.0,23.3,67.0,2.0,2875.0
14508,2012.0,1903.0,2.0,613.0,10202.0,3.0,7.0,32.0,21.5,79.0,2.0,2391.0
14509,2012.0,1803.0,2.0,617.0,15589.0,4.0,32.0,34.0,25.3,53.0,2.0,5041.0
14510,2012.0,1805.0,2.0,617.0,49970.0,3.0,29.0,13.0,27.1,71.0,2.0,6933.0
14511,2012.0,1804.0,2.0,617.0,10328.0,3.0,42.0,18.0,25.6,73.0,2.0,3225.0
14512,2012.0,1804.0,2.0,617.0,17000.0,3.0,20.0,3.0,27.3,70.0,2.0,9562.0
14513,2012.0,1803.0,2.0,617.0,16033.0,3.0,5.0,30.0,22.3,72.0,2.0,2712.0
14514,2012.0,1803.0,2.0,617.0,22563.0,3.0,1.0,40.0,23.9,71.0,13.0,3509.0
14515,2012.0,1804.0,2.0,617.0,40000.0,3.0,24.0,35.0,24.1,70.0,13.0,6459.0
14516,2012.0,1834.0,2.0,617.0,15100.0,3.0,38.0,16.0,25.1,75.0,13.0,5265.0
14517,2012.0,1834.0,2.0,617.0,19637.0,3.0,27.0,28.0,24.9,74.0,13.0,7526.0
14518,2012.0,1904.0,2.0,617.0,20588.0,4.0,22.0,12.0,25.1,67.0,23.0,7628.0
14519,2012.0,1903.0,2.0,617.0,32000.0,3.0,19.0,7.0,23.1,83.0,13.0,4572.0
14520,2012.0,1804.0,2.0,624.0,12000.0,3.0,35.0,22.0,18.5,85.0,13.0,2701.0
14521,2012.0,1803.0,2.0,624.0,15454.0,3.0,34.0,1.0,21.8,70.0,13.0,8436.0
14522,2012.0,1803.0,2.0,624.0,20396.0,3.0,30.0,32.0,22.5,57.0,13.0,9048.0
14523,2012.0,1806.0,2.0,624.0,25250.0,3.0,3.0,19.0,20.6,82.0,13.0,3750.0
14524,2012.0,1805.0,2.0,624.0,20000.0,3.0,40.0,42.0,24.8,63.0,13.0,3670.0
14525,2012.0,1803.0,2.0,624.0,20000.0,3.0,16.0,20.0,23.6,75.0,25.0,7623.0
14526,2012.0,1803.0,2.0,624.0,10202.0,3.0,7.0,24.0,21.3,89.0,27.0,2129.0
14527,2012.0,1904.0,2.0,624.0,21292.0,3.0,18.0,27.0,18.8,71.0,2.0,9628.0
14528,2012.0,1903.0,2.0,624.0,18500.0,3.0,13.0,38.0,20.9,64.0,13.0,9549.0
14529,2012.0,1904.0,2.0,624.0,15576.0,3.0,28.0,29.0,20.8,94.0,27.0,3653.0
14530,2012.0,1935.0,2.0,624.0,15135.0,3.0,12.0,5.0,20.8,67.0,13.0,1894.0
14531,2012.0,1803.0,2.0,701.0,15589.0,3.0,32.0,18.0,22.0,85.0,27.0,3770.0
14532,2012.0,1803.0,2.0,701.0,49970.0,3.0,29.0,35.0,19.8,85.0,27.0,3128.0
14533,2012.0,1804.0,2.0,701.0,10328.0,3.0,42.0,34.0,19.1,88.0,27.0,3261.0
14534,2012.0,1803.0,2.0,701.0,17000.0,3.0,20.0,40.0,22.2,84.0,13.0,7630.0
14535,2012.0,1803.0,2.0,701.0,16033.0,3.0,5.0,7.0,23.6,78.0,13.0,2313.0
14536,2012.0,1803.0,2.0,701.0,22563.0,3.0,1.0,28.0,23.8,88.0,29.0,3487.0
14537,2012.0,1805.0,2.0,701.0,40000.0,3.0,24.0,3.0,24.6,88.0,1.0,6878.0
14538,2012.0,1834.0,2.0,701.0,15100.0,3.0,38.0,30.0,20.3,85.0,27.0,6693.0
14539,2012.0,1834.0,2.0,701.0,19637.0,3.0,27.0,12.0,25.3,90.0,2.0,4132.0
14540,2012.0,1904.0,2.0,701.0,20588.0,4.0,22.0,16.0,24.1,90.0,13.0,4930.0
14541,2012.0,1903.0,2.0,701.0,32000.0,3.0,19.0,13.0,23.8,87.0,27.0,4326.0
14542,2012.0,1804.0,2.0,708.0,12000.0,3.0,35.0,38.0,19.8,85.0,3.0,4263.0
14543,2012.0,1803.0,2.0,708.0,20396.0,3.0,30.0,29.0,22.6,71.0,13.0,10092.0
14544,2012.0,1803.0,2.0,708.0,16033.0,3.0,5.0,32.0,22.8,77.0,13.0,2478.0
14545,2012.0,1803.0,2.0,708.0,20000.0,3.0,16.0,34.0,26.6,52.0,2.0,12618.0
14546,2012.0,1804.0,2.0,708.0,10328.0,3.0,42.0,20.0,23.1,73.0,2.0,4525.0
14547,2012.0,1803.0,2.0,708.0,22563.0,3.0,1.0,27.0,23.9,67.0,2.0,5061.0
14548,2012.0,1803.0,2.0,708.0,10202.0,3.0,7.0,28.0,23.1,74.0,2.0,2389.0
14549,2012.0,1903.0,2.0,708.0,18500.0,3.0,13.0,22.0,21.6,77.0,2.0,8657.0
14550,2012.0,1904.0,2.0,708.0,20000.0,3.0,40.0,19.0,25.0,65.0,2.0,4023.0
14551,2012.0,1934.0,2.0,708.0,15135.0,4.0,12.0,24.0,22.4,82.0,13.0,2208.0
14552,2012.0,1934.0,2.0,708.0,25250.0,3.0,3.0,18.0,22.2,84.0,13.0,2835.0
14553,2012.0,1804.0,2.0,715.0,15589.0,4.0,32.0,42.0,28.8,78.0,2.0,4368.0
14554,2012.0,1804.0,2.0,715.0,49970.0,3.0,29.0,5.0,28.5,71.0,2.0,4151.0
14555,2012.0,1805.0,2.0,715.0,15454.0,3.0,34.0,13.0,26.8,71.0,2.0,8547.0
14556,2012.0,1803.0,2.0,715.0,17000.0,3.0,20.0,30.0,28.9,63.0,2.0,14150.0
14557,2012.0,1803.0,2.0,715.0,10202.0,3.0,7.0,12.0,30.6,69.0,2.0,2894.0
14558,2012.0,1805.0,2.0,715.0,40000.0,3.0,24.0,38.0,28.6,79.0,2.0,10137.0
14559,2012.0,1904.0,2.0,715.0,21292.0,3.0,18.0,1.0,24.9,91.0,28.0,11275.0
14560,2012.0,1904.0,2.0,715.0,20000.0,3.0,40.0,3.0,27.6,84.0,13.0,6313.0
14561,2012.0,1904.0,2.0,715.0,20000.0,3.0,16.0,27.0,28.2,81.0,2.0,9457.0
14562,2012.0,1904.0,2.0,715.0,15576.0,3.0,28.0,35.0,29.4,66.0,2.0,3180.0
14563,2012.0,1905.0,2.0,715.0,32000.0,3.0,19.0,22.0,29.5,76.0,2.0,7620.0
14564,2012.0,1804.0,2.0,722.0,12000.0,3.0,35.0,1.0,20.2,86.0,15.0,3224.0
14565,2012.0,1804.0,2.0,722.0,49970.0,3.0,29.0,19.0,22.3,82.0,15.0,4160.0
14566,2012.0,1803.0,2.0,722.0,15454.0,3.0,34.0,5.0,22.4,73.0,13.0,9687.0
14567,2012.0,1803.0,2.0,722.0,20396.0,3.0,30.0,16.0,22.4,86.0,25.0,8954.0
14568,2012.0,1804.0,2.0,722.0,25250.0,3.0,3.0,32.0,25.1,90.0,13.0,3044.0
14569,2012.0,1805.0,2.0,722.0,40000.0,3.0,24.0,40.0,27.0,77.0,10.0,8871.0
14570,2012.0,1834.0,2.0,722.0,15100.0,3.0,38.0,18.0,23.3,77.0,13.0,8271.0
14571,2012.0,1834.0,2.0,722.0,19637.0,3.0,27.0,7.0,26.5,83.0,2.0,5021.0
14572,2012.0,1904.0,2.0,722.0,15135.0,3.0,12.0,42.0,21.8,80.0,13.0,6868.0
14573,2012.0,1903.0,2.0,722.0,18500.0,3.0,13.0,20.0,22.8,76.0,13.0,11508.0
14574,2012.0,1904.0,2.0,722.0,20588.0,4.0,22.0,28.0,27.1,78.0,6.0,5434.0
14575,2012.0,1803.0,2.0,729.0,15589.0,4.0,32.0,35.0,29.1,76.0,2.0,4977.0
14576,2012.0,1804.0,2.0,729.0,10328.0,3.0,42.0,22.0,28.6,74.0,2.0,2822.0
14577,2012.0,1803.0,2.0,729.0,17000.0,3.0,20.0,29.0,29.6,68.0,2.0,12105.0
14578,2012.0,1804.0,2.0,729.0,25250.0,3.0,3.0,34.0,30.0,77.0,13.0,4177.0
14579,2012.0,1803.0,2.0,729.0,16033.0,3.0,5.0,40.0,28.7,77.0,2.0,5125.0
14580,2012.0,1804.0,2.0,729.0,15576.0,3.0,28.0,24.0,29.3,67.0,14.0,3502.0
14581,2012.0,1803.0,2.0,729.0,22563.0,3.0,1.0,12.0,29.6,73.0,2.0,6037.0
14582,2012.0,1834.0,2.0,729.0,15100.0,3.0,38.0,7.0,26.9,82.0,2.0,6334.0
14583,2012.0,1905.0,2.0,729.0,21292.0,3.0,18.0,30.0,28.6,78.0,2.0,11132.0
14584,2012.0,1903.0,2.0,729.0,20000.0,3.0,16.0,13.0,30.6,69.0,2.0,7970.0
14585,2012.0,1905.0,2.0,729.0,32000.0,3.0,19.0,27.0,28.7,79.0,13.0,6940.0
14586,2012.0,1804.0,2.0,805.0,12000.0,3.0,35.0,18.0,28.5,78.0,2.0,4213.0
14587,2012.0,1804.0,2.0,805.0,49970.0,3.0,29.0,3.0,28.4,75.0,2.0,3504.0
14588,2012.0,1803.0,2.0,805.0,15454.0,3.0,34.0,38.0,27.8,69.0,2.0,7616.0
14589,2012.0,1805.0,2.0,805.0,20396.0,3.0,30.0,28.0,28.8,64.0,3.0,10642.0
14590,2012.0,1804.0,2.0,805.0,20000.0,3.0,40.0,1.0,28.8,76.0,13.0,8492.0
14591,2012.0,1803.0,2.0,805.0,10202.0,3.0,7.0,42.0,29.3,72.0,2.0,2384.0
14592,2012.0,1834.0,2.0,805.0,19637.0,3.0,27.0,24.0,27.6,74.0,13.0,4101.0
14593,2012.0,1904.0,2.0,805.0,15135.0,4.0,12.0,20.0,29.9,59.0,2.0,3622.0
14594,2012.0,1903.0,2.0,805.0,18500.0,3.0,13.0,32.0,28.1,71.0,2.0,8607.0
14595,2012.0,1905.0,2.0,805.0,20588.0,4.0,22.0,5.0,29.9,62.0,6.0,5041.0
14596,2012.0,1903.0,2.0,805.0,20000.0,3.0,16.0,19.0,29.1,69.0,2.0,7306.0
14597,2012.0,1804.0,2.0,812.0,49970.0,3.0,29.0,22.0,27.2,80.0,2.0,4824.0
14598,2012.0,1803.0,2.0,812.0,17000.0,3.0,20.0,35.0,28.8,61.0,14.0,11342.0
14599,2012.0,1804.0,2.0,812.0,25250.0,3.0,3.0,30.0,28.8,77.0,13.0,6549.0
14600,2012.0,1803.0,2.0,812.0,22563.0,3.0,1.0,38.0,28.4,80.0,13.0,7009.0
14601,2012.0,1805.0,2.0,812.0,40000.0,3.0,24.0,7.0,27.0,89.0,1.0,8941.0
14602,2012.0,1904.0,2.0,812.0,21292.0,3.0,18.0,34.0,26.9,77.0,2.0,10240.0
14603,2012.0,1904.0,2.0,812.0,15400.0,3.0,12.0,40.0,27.9,72.0,2.0,2272.0
14604,2012.0,1903.0,2.0,812.0,18500.0,3.0,13.0,42.0,27.3,71.0,2.0,9071.0
14605,2012.0,1903.0,2.0,812.0,16033.0,3.0,5.0,16.0,26.5,84.0,27.0,6629.0
14606,2012.0,1904.0,2.0,812.0,15576.0,3.0,28.0,27.0,27.2,87.0,13.0,6612.0
14607,2012.0,1904.0,2.0,812.0,32000.0,3.0,19.0,32.0,27.8,84.0,13.0,4526.0
14608,2012.0,1803.0,2.0,819.0,15589.0,4.0,32.0,12.0,26.9,78.0,2.0,4868.0
14609,2012.0,1804.0,2.0,819.0,10328.0,3.0,42.0,27.0,26.8,78.0,2.0,2853.0
14610,2012.0,1803.0,2.0,819.0,20396.0,3.0,30.0,19.0,27.0,68.0,2.0,11142.0
14611,2012.0,1803.0,2.0,819.0,16033.0,3.0,5.0,13.0,30.0,55.0,2.0,3263.0
14612,2012.0,1803.0,2.0,819.0,10202.0,3.0,7.0,1.0,30.2,65.0,2.0,7637.0
14613,2012.0,1834.0,2.0,819.0,15100.0,3.0,38.0,29.0,27.3,75.0,2.0,9370.0
14614,2012.0,1904.0,2.0,819.0,3560.0,3.0,40.0,16.0,27.7,70.0,2.0,2434.0
14615,2012.0,1904.0,2.0,819.0,20588.0,4.0,22.0,34.0,28.4,71.0,10.0,10464.0
14616,2012.0,1904.0,2.0,819.0,15576.0,3.0,28.0,18.0,27.1,68.0,2.0,3457.0
14617,2012.0,1934.0,2.0,819.0,25250.0,3.0,3.0,20.0,27.1,88.0,13.0,3034.0
14618,2012.0,1904.0,2.0,819.0,12000.0,3.0,35.0,24.0,25.6,80.0,2.0,3975.0
14619,2012.0,1805.0,2.0,822.0,20000.0,3.0,40.0,13.0,28.2,68.0,2.0,3932.0
14620,2012.0,1903.0,2.0,822.0,15589.0,3.0,32.0,28.0,28.8,64.0,2.0,2820.0
14621,2012.0,1904.0,2.0,822.0,10328.0,3.0,42.0,5.0,27.8,70.0,2.0,2592.0
14622,2012.0,1903.0,2.0,822.0,15454.0,3.0,34.0,35.0,27.1,71.0,2.0,3752.0
14623,2012.0,1904.0,2.0,822.0,17000.0,3.0,20.0,18.0,28.1,65.0,2.0,10092.0
14624,2012.0,1904.0,2.0,822.0,20588.0,4.0,22.0,30.0,29.6,66.0,13.0,6741.0
14625,2012.0,1904.0,2.0,822.0,20000.0,3.0,16.0,7.0,29.5,75.0,2.0,8172.0
14626,2012.0,1904.0,2.0,822.0,19637.0,3.0,27.0,38.0,27.6,78.0,2.0,3158.0
14627,2012.0,2000.0,2.0,822.0,22563.0,3.0,1.0,3.0,24.8,89.0,29.0,3282.0
14628,2012.0,1904.0,2.0,822.0,32000.0,3.0,19.0,12.0,28.4,69.0,13.0,3809.0
14629,2012.0,1905.0,2.0,822.0,40000.0,3.0,24.0,29.0,27.2,78.0,13.0,7007.0
14630,2012.0,1804.0,2.0,826.0,7258.0,3.0,29.0,7.0,30.3,55.0,2.0,3088.0
14631,2012.0,1803.0,2.0,826.0,17000.0,3.0,20.0,34.0,29.6,51.0,2.0,11875.0
14632,2012.0,1803.0,2.0,826.0,16033.0,3.0,5.0,27.0,29.0,69.0,2.0,2842.0
14633,2012.0,1804.0,2.0,826.0,15576.0,3.0,28.0,40.0,28.9,52.0,2.0,3109.0
14634,2012.0,1834.0,2.0,826.0,15100.0,3.0,38.0,32.0,28.1,75.0,2.0,7129.0
14635,2012.0,1904.0,2.0,826.0,21292.0,3.0,18.0,42.0,27.1,80.0,2.0,6514.0
14636,2012.0,1903.0,2.0,826.0,18500.0,3.0,13.0,35.0,27.8,73.0,2.0,7811.0
14637,2012.0,1903.0,2.0,826.0,20000.0,3.0,16.0,24.0,29.8,60.0,2.0,9237.0
14638,2012.0,1903.0,2.0,826.0,22563.0,3.0,1.0,30.0,29.4,54.0,2.0,6576.0
14639,2012.0,1906.0,2.0,826.0,32000.0,3.0,19.0,3.0,28.8,58.0,2.0,10530.0
14640,2012.0,1904.0,2.0,826.0,15400.0,3.0,12.0,22.0,29.1,60.0,2.0,2844.0
14641,2012.0,1804.0,2.0,902.0,12000.0,3.0,35.0,5.0,24.8,85.0,14.0,3263.0
14642,2012.0,1804.0,2.0,902.0,10328.0,3.0,42.0,16.0,22.1,93.0,27.0,2170.0
14643,2012.0,1830.0,2.0,902.0,15454.0,3.0,34.0,32.0,24.6,79.0,27.0,5758.0
14644,2012.0,1803.0,2.0,902.0,20396.0,3.0,30.0,12.0,24.3,74.0,2.0,11634.0
14645,2012.0,1804.0,2.0,902.0,25250.0,3.0,3.0,28.0,26.2,76.0,15.0,3543.0
14646,2012.0,1803.0,2.0,902.0,10202.0,3.0,7.0,19.0,26.8,82.0,13.0,4794.0
14647,2012.0,1805.0,2.0,902.0,40000.0,3.0,24.0,20.0,26.4,73.0,13.0,23617.0
14648,2012.0,1834.0,2.0,902.0,19637.0,3.0,27.0,18.0,27.3,83.0,2.0,4207.0
14649,2012.0,1903.0,2.0,902.0,18500.0,3.0,13.0,1.0,24.9,82.0,29.0,7194.0
14650,2012.0,1905.0,2.0,902.0,20000.0,3.0,40.0,29.0,27.6,75.0,6.0,4849.0
14651,2012.0,1904.0,2.0,902.0,20588.0,4.0,22.0,38.0,27.7,61.0,2.0,6248.0
14652,2012.0,1904.0,2.0,914.0,12000.0,3.0,35.0,19.0,25.7,86.0,2.0,2321.0
14653,2012.0,1904.0,2.0,914.0,15589.0,3.0,32.0,27.0,25.8,80.0,2.0,2633.0
14654,2012.0,1904.0,2.0,914.0,7258.0,3.0,29.0,1.0,28.0,55.0,2.0,2875.0
14655,2012.0,1904.0,2.0,914.0,15100.0,3.0,38.0,12.0,26.9,75.0,2.0,6346.0
14656,2012.0,1903.0,2.0,914.0,17000.0,3.0,20.0,16.0,26.3,53.0,2.0,9045.0
14657,2012.0,1903.0,2.0,914.0,20396.0,3.0,30.0,42.0,23.8,69.0,2.0,7207.0
14658,2012.0,1904.0,2.0,914.0,25250.0,3.0,3.0,13.0,27.6,64.0,13.0,3161.0
14659,2012.0,1933.0,2.0,914.0,16033.0,3.0,5.0,18.0,27.4,66.0,2.0,2617.0
14660,2012.0,1904.0,2.0,914.0,15576.0,3.0,28.0,34.0,24.6,85.0,13.0,3015.0
14661,2012.0,1903.0,2.0,914.0,10202.0,3.0,7.0,40.0,25.4,89.0,13.0,2853.0
14662,2012.0,1905.0,2.0,914.0,40000.0,3.0,24.0,22.0,25.6,83.0,1.0,6534.0
14663,2012.0,1404.0,2.0,917.0,21292.0,4.0,18.0,22.0,32.1,51.0,2.0,7513.0
14664,2012.0,1934.0,2.0,917.0,15135.0,3.0,12.0,3.0,26.3,79.0,13.0,2949.0
14665,2012.0,1303.0,2.0,917.0,18500.0,3.0,13.0,7.0,30.4,51.0,2.0,7845.0
14666,2012.0,1504.0,2.0,917.0,20010.0,3.0,29.0,28.0,28.6,65.0,11.0,3893.0
14667,2012.0,1304.0,2.0,917.0,15454.0,3.0,34.0,30.0,32.9,49.0,2.0,7048.0
14668,2012.0,1604.0,2.0,917.0,17000.0,3.0,20.0,5.0,26.9,64.0,13.0,10241.0
14669,2012.0,1904.0,2.0,917.0,3560.0,3.0,40.0,32.0,26.0,85.0,27.0,1791.0
14670,2012.0,1403.0,2.0,917.0,20000.0,4.0,16.0,38.0,29.3,73.0,20.0,7155.0
14671,2012.0,1834.0,2.0,917.0,19637.0,3.0,27.0,35.0,26.1,82.0,27.0,1933.0
14672,2012.0,1903.0,2.0,917.0,22563.0,3.0,1.0,42.0,24.3,76.0,13.0,3092.0
14673,2012.0,1605.0,2.0,917.0,32000.0,3.0,19.0,24.0,25.2,76.0,13.0,9645.0
14674,2012.0,1604.0,2.0,923.0,15135.0,4.0,12.0,18.0,19.1,90.0,27.0,2257.0
14675,2012.0,1603.0,2.0,923.0,18500.0,3.0,13.0,29.0,19.7,87.0,27.0,8514.0
14676,2012.0,1804.0,2.0,923.0,10328.0,3.0,42.0,3.0,18.5,87.0,27.0,1860.0
14677,2012.0,1404.0,2.0,923.0,21000.0,3.0,34.0,27.0,17.5,92.0,27.0,5173.0
14678,2012.0,1304.0,2.0,923.0,20396.0,3.0,30.0,5.0,16.6,87.0,29.0,6466.0
14679,2012.0,1904.0,2.0,923.0,3560.0,3.0,40.0,38.0,21.4,66.0,2.0,3016.0
14680,2012.0,1904.0,2.0,923.0,20588.0,4.0,22.0,35.0,20.4,78.0,2.0,7478.0
14681,2012.0,1904.0,2.0,923.0,15576.0,4.0,28.0,16.0,19.3,83.0,2.0,3769.0
14682,2012.0,1303.0,2.0,923.0,10202.0,3.0,7.0,20.0,24.8,66.0,2.0,3254.0
14683,2012.0,1504.0,2.0,923.0,32000.0,3.0,19.0,1.0,26.1,53.0,2.0,8152.0
14684,2012.0,1304.0,2.0,923.0,40000.0,3.0,24.0,32.0,25.0,48.0,2.0,9027.0
14685,2012.0,1604.0,2.0,930.0,21292.0,3.0,18.0,29.0,24.4,71.0,2.0,6945.0
14686,2012.0,1305.0,2.0,930.0,12000.0,4.0,35.0,7.0,28.6,66.0,10.0,6023.0
14687,2012.0,1303.0,2.0,930.0,15589.0,4.0,32.0,20.0,30.6,59.0,2.0,5156.0
14688,2012.0,1406.0,2.0,930.0,10328.0,3.0,42.0,24.0,26.6,68.0,3.0,2859.0
14689,2012.0,1804.0,2.0,930.0,25250.0,3.0,3.0,16.0,20.8,88.0,27.0,2619.0
14690,2012.0,1303.0,2.0,930.0,16033.0,4.0,5.0,12.0,20.0,80.0,27.0,1363.0
14691,2012.0,1604.0,2.0,930.0,15576.0,3.0,28.0,13.0,20.9,78.0,13.0,2792.0
14692,2012.0,1503.0,2.0,930.0,22563.0,3.0,1.0,34.0,21.5,76.0,25.0,10902.0
14693,2012.0,1904.0,2.0,1001.0,15100.0,1.0,38.0,19.0,25.0,67.0,2.0,3986.0
14694,2012.0,1903.0,2.0,1018.0,20396.0,1.0,30.0,40.0,10.7,84.0,29.0,6061.0
14695,2012.0,1904.0,2.0,1025.0,19637.0,1.0,27.0,22.0,16.8,64.0,2.0,2372.0
14696,2012.0,1403.0,2.0,1006.0,10000.0,2.0,16.0,1.0,23.1,57.0,13.0,3946.0
14697,2012.0,1804.0,2.0,1007.0,21292.0,2.0,18.0,19.0,15.1,80.0,2.0,6541.0
14698,2012.0,1904.0,2.0,1007.0,12000.0,2.0,35.0,40.0,19.0,86.0,13.0,3403.0
14699,2012.0,1303.0,2.0,1007.0,15589.0,4.0,32.0,22.0,21.5,72.0,13.0,4055.0
14700,2012.0,1603.0,2.0,1007.0,18500.0,2.0,13.0,12.0,19.4,66.0,2.0,8381.0
14701,2012.0,1604.0,2.0,1007.0,49970.0,2.0,29.0,42.0,20.9,50.0,2.0,8645.0
14702,2012.0,1604.0,2.0,1007.0,15100.0,2.0,38.0,28.0,20.3,66.0,2.0,5938.0
14703,2012.0,1404.0,2.0,1007.0,17000.0,3.0,20.0,27.0,22.4,50.0,13.0,10741.0
14704,2012.0,1304.0,2.0,1007.0,25250.0,2.0,3.0,5.0,19.4,84.0,20.0,4434.0
14705,2012.0,1303.0,2.0,1007.0,10202.0,2.0,7.0,30.0,24.2,59.0,2.0,3292.0
14706,2012.0,1305.0,2.0,1007.0,40000.0,2.0,24.0,34.0,23.9,41.0,2.0,10138.0
14707,2012.0,1304.0,2.0,1014.0,15135.0,3.0,12.0,35.0,21.6,48.0,2.0,3320.0
14708,2012.0,1603.0,2.0,1014.0,18500.0,2.0,13.0,24.0,18.4,66.0,25.0,11966.0
14709,2012.0,1304.0,2.0,1014.0,15454.0,2.0,34.0,7.0,15.8,92.0,27.0,5543.0
14710,2012.0,1504.0,2.0,1014.0,17000.0,3.0,20.0,38.0,21.6,38.0,13.0,16643.0
14711,2012.0,1603.0,2.0,1014.0,20396.0,2.0,30.0,27.0,17.6,56.0,13.0,9361.0
14712,2012.0,1904.0,2.0,1014.0,3560.0,3.0,40.0,18.0,20.1,58.0,13.0,2797.0
14713,2012.0,1604.0,2.0,1014.0,20588.0,3.0,22.0,3.0,22.4,47.0,13.0,9046.0
14714,2012.0,1303.0,2.0,1014.0,20000.0,3.0,16.0,29.0,21.8,44.0,13.0,8798.0
14715,2012.0,1904.0,2.0,1014.0,15576.0,2.0,28.0,5.0,17.1,58.0,13.0,3865.0
14716,2012.0,1903.0,2.0,1014.0,22563.0,2.0,1.0,32.0,17.6,80.0,2.0,3721.0
14717,2012.0,1804.0,2.0,1014.0,32000.0,2.0,19.0,42.0,20.4,61.0,13.0,7127.0
14718,2012.0,1304.0,2.0,1021.0,21292.0,4.0,18.0,7.0,18.4,55.0,3.0,5408.0
14719,2012.0,1904.0,2.0,1021.0,15135.0,2.0,12.0,16.0,18.5,49.0,2.0,1887.0
14720,2012.0,1604.0,2.0,1021.0,49970.0,2.0,29.0,32.0,21.8,36.0,2.0,5264.0
14721,2012.0,1604.0,2.0,1021.0,10328.0,2.0,42.0,28.0,19.3,57.0,2.0,2883.0
14722,2012.0,1604.0,2.0,1021.0,15100.0,2.0,38.0,13.0,21.5,42.0,2.0,10918.0
14723,2012.0,1603.0,2.0,1021.0,20396.0,2.0,30.0,35.0,16.8,52.0,2.0,10751.0
14724,2012.0,1305.0,2.0,1021.0,20588.0,4.0,22.0,40.0,26.3,36.0,2.0,10275.0
14725,2012.0,1903.0,2.0,1021.0,16033.0,2.0,5.0,24.0,15.6,79.0,2.0,3564.0
14726,2012.0,1804.0,2.0,1021.0,19637.0,2.0,27.0,3.0,19.4,57.0,2.0,3173.0
14727,2012.0,1303.0,2.0,1021.0,22563.0,3.0,1.0,20.0,24.5,41.0,2.0,6144.0
14728,2012.0,1305.0,2.0,1021.0,15000.0,3.0,19.0,34.0,27.4,40.0,2.0,6585.0
14729,2012.0,1304.0,2.0,1028.0,21292.0,3.0,18.0,13.0,14.9,86.0,27.0,7143.0
14730,2012.0,1304.0,2.0,1028.0,12000.0,3.0,35.0,16.0,18.4,76.0,27.0,3034.0
14731,2012.0,1903.0,2.0,1028.0,15589.0,3.0,32.0,30.0,15.1,93.0,27.0,3840.0
14732,2012.0,1304.0,2.0,1028.0,10328.0,2.0,42.0,40.0,15.4,78.0,13.0,2618.0
14733,2012.0,1805.0,2.0,1028.0,15454.0,2.0,34.0,12.0,14.1,95.0,27.0,4899.0
14734,2012.0,1604.0,2.0,1028.0,25250.0,2.0,3.0,38.0,16.8,85.0,27.0,3205.0
14735,2012.0,1603.0,2.0,1028.0,16033.0,2.0,5.0,19.0,19.1,67.0,2.0,3120.0
14736,2012.0,1504.0,2.0,1028.0,19637.0,2.0,27.0,29.0,22.9,67.0,2.0,4152.0
14737,2012.0,1904.0,2.0,1028.0,15576.0,2.0,28.0,20.0,19.4,54.0,13.0,3380.0
14738,2012.0,1603.0,2.0,1028.0,10202.0,2.0,7.0,22.0,20.1,55.0,2.0,3916.0
14739,2012.0,1305.0,2.0,1028.0,40000.0,2.0,24.0,1.0,24.0,48.0,2.0,10617.0
14740,2012.0,1304.0,2.0,1104.0,12000.0,2.0,35.0,42.0,20.1,30.0,2.0,6920.0
14741,2012.0,1603.0,2.0,1104.0,18500.0,2.0,13.0,30.0,15.4,31.0,2.0,14487.0
14742,2012.0,1604.0,2.0,1104.0,49970.0,2.0,29.0,34.0,16.1,32.0,2.0,13093.0
14743,2012.0,1604.0,2.0,1104.0,15100.0,2.0,38.0,5.0,14.1,65.0,2.0,10674.0
14744,2012.0,1304.0,2.0,1104.0,17000.0,3.0,20.0,19.0,17.7,22.0,2.0,13050.0
14745,2012.0,1505.0,2.0,1104.0,20000.0,4.0,40.0,27.0,17.3,44.0,2.0,11119.0
14746,2012.0,1304.0,2.0,1104.0,20000.0,4.0,16.0,32.0,17.5,39.0,13.0,10640.0
14747,2012.0,1604.0,2.0,1104.0,15576.0,3.0,28.0,12.0,14.4,57.0,13.0,6491.0
14748,2012.0,1603.0,2.0,1104.0,22563.0,2.0,1.0,22.0,15.8,86.0,27.0,9376.0
14749,2012.0,1303.0,2.0,1104.0,10202.0,2.0,7.0,3.0,17.1,63.0,13.0,4116.0
